09/01/2024 17:26:02.465 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockbindsduringinput : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   keyboard.silentbinds : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   keyboard.windowskeyenabled : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   mouse.blockinput : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   mouse.unhook : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   level : 5
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize | [ashita.misc]
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   addons.silent : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   aliases.silent : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   plugins.silent : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   offsets.use_overrides : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   pointers.use_overrides : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize | [ashita.window.startpos]
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   x : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   y : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize | [ashita.polplugins]
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   sandbox : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize | [ffxi.direct3d8]
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbufferformat : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbuffercount : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   presentparams.multisampletype : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   presentparams.swapeffect : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   presentparams.enableautodepthstencil : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   presentparams.autodepthstencilformat : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   presentparams.flags : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_refreshrateinhz : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_presentationinterval : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   behaviorflags.fpu_preserve : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize | [ffxi.registry]
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0000 : 6
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0001 : 1920
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0002 : 1080
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0003 : 4096
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0004 : 4096
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0005 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0006 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0007 : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0008 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0009 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0010 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0011 : 2
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0012 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0013 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0014 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0015 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0016 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0017 : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0018 : 2
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0019 : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0020 : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0021 : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0022 : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0023 : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0024 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0025 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0026 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0027 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0028 : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0029 : 20
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0030 : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0031 : 1002740646
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0032 : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0033 : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0034 : 3
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0035 : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0036 : 2
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0037 : 960
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0038 : 540
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0039 : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0040 : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0041 : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0042 : D:\SteamLibrary\steamapps\common\FFXINA\SquareEnix\FINAL FANTASY XI
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0043 : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0044 : 1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   0045 : 0
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   padmode000 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   padsin000 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize |   padguid000 : -1
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
09/01/2024 17:26:02.466 | DEBUG    |                             Properties::Properties | .ctor
09/01/2024 17:26:02.466 | DEBUG    |                           ChatManager::ChatManager | .ctor
09/01/2024 17:26:02.466 | DEBUG    |                           FontManager::FontManager | .ctor
09/01/2024 17:26:02.466 | DEBUG    |                             GuiManager::GuiManager | .ctor
09/01/2024 17:26:02.466 | DEBUG    |   newIDirectInputDevice8A::newIDirectInputDevice8A | .ctor
09/01/2024 17:26:02.466 | DEBUG    |                             Controller::Controller | null.ctor
09/01/2024 17:26:02.466 | DEBUG    |                                     XInput::XInput | .ctor
09/01/2024 17:26:02.466 | DEBUG    |                         InputManager::InputManager | .ctor
09/01/2024 17:26:02.466 | DEBUG    |                       MemoryManager::MemoryManager | .ctor
09/01/2024 17:26:02.466 | DEBUG    |                       OffsetManager::OffsetManager | .ctor
09/01/2024 17:26:02.466 | DEBUG    |                       PacketManager::PacketManager | .ctor
09/01/2024 17:26:02.466 | DEBUG    |                       PluginManager::PluginManager | .ctor
09/01/2024 17:26:02.466 | DEBUG    |                 PolPluginManager::PolPluginManager | .ctor
09/01/2024 17:26:02.466 | DEBUG    |                     PointerManager::PointerManager | .ctor
09/01/2024 17:26:02.466 | DEBUG    |                 PrimitiveManager::PrimitiveManager | .ctor
09/01/2024 17:26:02.466 | DEBUG    |                   ResourceManager::ResourceManager | .ctor
09/01/2024 17:26:02.466 | DEBUG    |                             Properties::Initialize | <Begin>
09/01/2024 17:26:02.466 | DEBUG    |                             Properties::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                           InputManager::Initialize | <Begin>
09/01/2024 17:26:02.466 | DEBUG    |                           InputManager::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                          OffsetManager::Initialize | <Begin>
09/01/2024 17:26:02.466 | DEBUG    |                          OffsetManager::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                         PointerManager::Initialize | <Begin>
09/01/2024 17:26:02.466 | DEBUG    |                         PointerManager::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                          MemoryManager::Initialize | <Begin>
09/01/2024 17:26:02.466 | DEBUG    |                             MemoryManager::Release | <Begin>
09/01/2024 17:26:02.466 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                          MemoryManager::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                            ChatManager::Initialize | <Begin>
09/01/2024 17:26:02.466 | DEBUG    |                            ChatManager::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                          PacketManager::Initialize | <Begin>
09/01/2024 17:26:02.466 | DEBUG    |                          PacketManager::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                          PluginManager::Initialize | <Begin>
09/01/2024 17:26:02.466 | DEBUG    |                          PluginManager::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                       PolPluginManager::Initialize | <Begin>
09/01/2024 17:26:02.466 | DEBUG    |                       PolPluginManager::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                             AshitaCore::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <Begin>
09/01/2024 17:26:02.466 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <Begin>
09/01/2024 17:26:02.466 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                   Ashita::Hooks::Registry::Install | <Begin>
09/01/2024 17:26:02.466 | DEBUG    |                   Ashita::Hooks::Registry::Install | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                     Ashita::Hooks::Window::Install | <Begin>
09/01/2024 17:26:02.466 | DEBUG    |                     Ashita::Hooks::Window::Install | <End> [Status: Ok!]
09/01/2024 17:26:02.466 | DEBUG    |                     Ashita::Hooks::XInput::Install | <Begin>
09/01/2024 17:26:02.467 | DEBUG    |                     Ashita::Hooks::XInput::Install | <End> [Status: Ok!]
09/01/2024 17:26:04.017 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline window. [dwExStyle: 0][dwStyle: 13238272][Pos: -2147483648 x -2147483648][Size: 658 x 527]
09/01/2024 17:26:04.018 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline Mask window. [dwExStyle: 8][dwStyle: -2130706432][Pos: -1 x -1][Size: 1921 x 1081]
09/01/2024 17:26:04.021 | DEBUG    |    Ashita::Hooks::DirectX::Mine_DirectInput8Create | DirectInput8Create - Creating new DirectInput instance. [dwVersion: 2048]
09/01/2024 17:26:55.434 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExA | CreateWindowExA - Creating Final Fantasy XI window. [dwExStyle: 0][dwStyle: -2147483648][Pos: -2147483648 x -2147483648][Size: 1920 x 1080]
09/01/2024 17:26:55.447 | DEBUG    |       Ashita::Hooks::DirectX::Mine_Direct3DCreate8 | Direct3DCreate8 - Creating new Direct3D instance. [SDKVersion: 220]
09/01/2024 17:26:55.544 | DEBUG    |                       newIDirect3D8::newIDirect3D8 | .ctor
09/01/2024 17:26:55.545 | DEBUG    |                        newIDirect3D8::CreateDevice | Creating a new graphics device..
09/01/2024 17:26:55.604 | DEBUG    |           newIDirect3DDevice8::newIDirect3DDevice8 | .ctor
09/01/2024 17:26:55.604 | DEBUG    |                             AshitaCore::GameLoaded | GameLoaded event invoked.
09/01/2024 17:26:55.604 | DEBUG    |                           ResourceManager::Release | <Begin>
09/01/2024 17:26:55.604 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
09/01/2024 17:26:55.604 | DEBUG    |                        ResourceManager::Initialize | <Begin>
09/01/2024 17:26:55.604 | DEBUG    |                           ResourceManager::Release | <Begin>
09/01/2024 17:26:55.604 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
09/01/2024 17:26:55.616 | DEBUG    |                        ResourceManager::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:55.616 | DEBUG    |                            ResourceManager::Update | <Begin>
09/01/2024 17:26:55.616 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\ashita\ashita.datmap.ini
09/01/2024 17:26:55.619 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\ashita\custom.datmap.ini
09/01/2024 17:26:55.620 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: C:\Github Projects\Ashita-v4beta\\config\\ashita\custom.datmap.ini
09/01/2024 17:26:55.715 | DEBUG    |                            ResourceManager::Update | Resource parsing completed in: 98.375000ms [Status: 1]
09/01/2024 17:26:55.715 | DEBUG    |                            ResourceManager::Update | <End> [Status: Ok!]
09/01/2024 17:26:55.715 | DEBUG    |                               InputManager::Update | <Begin>
09/01/2024 17:26:55.715 | DEBUG    |                                       Mouse::Mouse | .ctor
09/01/2024 17:26:55.715 | DEBUG    |                                  Mouse::Initialize | <Begin>
09/01/2024 17:26:55.715 | DEBUG    |                                  Mouse::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:55.715 | DEBUG    |                             InputManager::SetMouse | Setting new mouse instance..
09/01/2024 17:26:55.715 | DEBUG    |                               InputManager::Update | <End> [Status: Ok!]
09/01/2024 17:26:55.715 | DEBUG    |                              OffsetManager::Update | <Begin>
09/01/2024 17:26:55.716 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\ashita\ashita.offsets.ini
09/01/2024 17:26:55.717 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\ashita\custom.offsets.ini
09/01/2024 17:26:55.717 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: C:\Github Projects\Ashita-v4beta\\config\\ashita\custom.offsets.ini
09/01/2024 17:26:55.717 | DEBUG    |                              OffsetManager::Update | <End> [Status: Ok!]
09/01/2024 17:26:55.717 | DEBUG    |                             PointerManager::Update | <Begin>
09/01/2024 17:26:55.717 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\ashita\ashita.pointers.ini
09/01/2024 17:26:55.719 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Github Projects\Ashita-v4beta\\config\\ashita\custom.pointers.ini
09/01/2024 17:26:55.719 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: C:\Github Projects\Ashita-v4beta\\config\\ashita\custom.pointers.ini
09/01/2024 17:26:55.721 | DEBUG    |                             PointerManager::Update | Pointer: (04D1EC5C) [Ok!] autofollow
09/01/2024 17:26:55.721 | DEBUG    |                             PointerManager::Update | Pointer: (04D7AED5) [Ok!] castbar
09/01/2024 17:26:55.721 | DEBUG    |                             PointerManager::Update | Pointer: (04E26B40) [Ok!] chat.addchatmessage
09/01/2024 17:26:55.724 | DEBUG    |                             PointerManager::Update | Pointer: (04EB6590) [Ok!] chat.inputtext.this
09/01/2024 17:26:55.724 | DEBUG    |                             PointerManager::Update | Pointer: (04D11AA2) [Ok!] chat.logfile
09/01/2024 17:26:55.724 | DEBUG    |                             PointerManager::Update | Pointer: (04EB97A0) [Ok!] chat.parseautotranslate
09/01/2024 17:26:55.724 | DEBUG    |                             PointerManager::Update | Pointer: (04DD9B85) [Ok!] chat.parseautotranslate.this
09/01/2024 17:26:55.724 | DEBUG    |                             PointerManager::Update | Pointer: (04D807B0) [Ok!] chat.parseinputtext
09/01/2024 17:26:55.724 | DEBUG    |                             PointerManager::Update | Pointer: (04D807D2) [Ok!] chat.parseinputtext.this
09/01/2024 17:26:55.724 | DEBUG    |                             PointerManager::Update | Pointer: (04D77B6C) [Ok!] clientversion
09/01/2024 17:26:55.724 | DEBUG    |                             PointerManager::Update | Pointer: (04676533) [Ok!] config.autodisconnect
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04EB78A2) [Ok!] config.languagefilter
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04D039A0) [Ok!] entitymap
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04D9537B) [Ok!] entitymap.size
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04DEA956) [Ok!] inventory
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04E17AD5) [Ok!] inventory.selecteditem
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04E5DB62) [Ok!] menu
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04DDCC20) [Ok!] packets.decryptbuffer
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04DDCAF0) [Ok!] packets.encryptbuffer
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04DFB7A0) [Ok!] packets.queuepacket1
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04DDD280) [Ok!] packets.queuepacket2
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04F0013B) [Ok!] party
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04D9896F) [Ok!] party.statusicons
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04E45E4A) [Ok!] player
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04DE5440) [Ok!] player.hasability
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04D97874) [Ok!] player.haskeyitem
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04DEF470) [Ok!] player.hasspell
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04DF0380) [Ok!] player.joblevels
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04DF03C0) [Ok!] player.jobmasterlevels
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04D8E28A) [Ok!] player.loginstatus
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04D86FEF) [Ok!] player.petmp
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04D9C91D) [Ok!] player.pettp
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04F21824) [Ok!] recast.abilities
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04F28342) [Ok!] recast.spells
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04D7A007) [Ok!] target.settarget
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer: (04D885F3) [Ok!] target.target
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | Pointer scan completed in: 10.019700ms
09/01/2024 17:26:55.727 | DEBUG    |                             PointerManager::Update | <End> [Status: Ok!]
09/01/2024 17:26:55.727 | DEBUG    |                            FontManager::Initialize | <Begin>
09/01/2024 17:26:55.727 | DEBUG    |                            FontManager::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:55.727 | DEBUG    |                       PrimitiveManager::Initialize | <Begin>
09/01/2024 17:26:55.727 | DEBUG    |                       PrimitiveManager::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:55.727 | DEBUG    |                             GuiManager::Initialize | <Begin>
09/01/2024 17:26:55.727 | DEBUG    |                           GuiManager::PrepareFonts | Loaded Font: Agave_Regular, 18px - is_jp: 0
09/01/2024 17:26:55.728 | DEBUG    |                           GuiManager::PrepareFonts | Loaded Font: Agave_Regular, 24px - is_jp: 0
09/01/2024 17:26:55.729 | DEBUG    |                           GuiManager::PrepareFonts | Loaded Font: Agave_Regular, 32px - is_jp: 0
09/01/2024 17:26:55.804 | DEBUG    |                             GuiManager::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:55.804 | DEBUG    |                              MemoryManager::Update | <Begin>
09/01/2024 17:26:55.805 | DEBUG    |                              MemoryManager::Update | <End> [Status: Ok!]
09/01/2024 17:26:55.805 | DEBUG    |                                ChatManager::Update | <Begin>
09/01/2024 17:26:55.805 | DEBUG    |                                ChatManager::Update | Hooking game function: AddChatMessage
09/01/2024 17:26:55.805 | DEBUG    |                                ChatManager::Update | Hooking game function: ParseAutoTranslate
09/01/2024 17:26:55.805 | DEBUG    |                                ChatManager::Update | Hooking game function: ParseInputText
09/01/2024 17:26:55.805 | DEBUG    |                                ChatManager::Update | Detour transaction result: 0 [Success]
09/01/2024 17:26:55.805 | DEBUG    |                   CommandTaskPool::CommandTaskPool | .ctor
09/01/2024 17:26:55.805 | DEBUG    |                        CommandTaskPool::Initialize | <Begin>
09/01/2024 17:26:55.805 | DEBUG    |                     CommandTaskPool::CreateThreads | Creating task pool; thread count: 16
09/01/2024 17:26:55.805 | DEBUG    |                        CommandTaskPool::Initialize | <End> [Status: Ok!]
09/01/2024 17:26:55.805 | DEBUG    |                                ChatManager::Update | <End> [Status: Ok!]
09/01/2024 17:26:55.805 | DEBUG    |                              PacketManager::Update | <Begin>
09/01/2024 17:26:55.805 | DEBUG    |                              PacketManager::Update | Hooking game function: DecryptBuffer
09/01/2024 17:26:55.805 | DEBUG    |                              PacketManager::Update | Hooking game function: EncryptBuffer
09/01/2024 17:26:55.805 | DEBUG    |                              PacketManager::Update | <End> [Status: Ok!]
09/01/2024 17:26:55.805 | DEBUG    |                              PluginManager::Update | <Begin>
09/01/2024 17:26:55.805 | DEBUG    |                              PluginManager::Update | <End> [Status: Ok!]
09/01/2024 17:26:55.805 | DEBUG    |                             AshitaCore::GameLoaded | GameLoaded event finished.
09/01/2024 17:26:55.838 | DEBUG    |    Ashita::Hooks::DirectX::Mine_DirectInput8Create | DirectInput8Create - Creating new DirectInput instance. [dwVersion: 2048]
09/01/2024 17:26:55.838 | DEBUG    |               newIDirectInput8A::newIDirectInput8A | .ctor
09/01/2024 17:26:55.838 | DEBUG    |                    newIDirectInput8A::CreateDevice | Creating input device: {6F1D2B61,D5A0,11CF,BF,C7,44,45,53,54,00,00}
09/01/2024 17:26:55.838 | DEBUG    |   newIDirectInputDevice8A::newIDirectInputDevice8A | .ctor
